,match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
128024,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,0.1,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,0,0,,,,,,,,,
128025,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,0.2,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,6,0,,,,,,,,,
128026,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,0.3,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,1,0,,,,,,,,,
128027,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,0.4,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,1,0,,,,,,,,,
128028,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,0.5,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,4,0,,,,,,,,,
128029,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,0.6,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,0,0,,,,,,,,,
128030,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,1.1,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128031,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,1.2,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128032,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,1.3,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128033,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,1.4,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128034,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,1.5,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128035,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,1.6,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128036,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,2.1,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,0,0,,,,,,,,,
128037,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,2.2,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,1,0,,,,,,,,,
128038,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,2.3,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,2,0,,,,,,,,,
128039,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,2.4,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,1,0,,,,,,,,,
128040,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,2.5,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,0,0,,,,,,,,,
128041,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,2.6,England,New Zealand,JM Bairstow,DJ Malan,TA Boult,0,0,,,,,,,,,
128042,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,3.1,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128043,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,3.2,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128044,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,3.3,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,4,0,,,,,,,,,
128045,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,3.4,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128046,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,3.5,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,1,0,,,,,,,,,
128047,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,3.6,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,0,0,,,,,,,,,
128048,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,4.1,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,4,0,,,,,,,,,
128049,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,4.2,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,0,0,,,,,,,,,
128050,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,4.3,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,0,1,1.0,,,,,,,,
128051,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,4.4,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,0,0,,,,,,,,,
128052,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,4.5,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,0,0,,,,,,,,,
128053,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,4.6,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,0,0,,,,,,,,,
128054,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,4.7,England,New Zealand,DJ Malan,JM Bairstow,TA Boult,0,0,,,,,,,,,
128055,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,5.1,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,0,0,,,,,,,,,
128056,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,5.2,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,0,0,,,,,,,,,
128057,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,5.3,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,0,0,,,,,,,,,
128058,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,5.4,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,4,0,,,,,,,,,
128059,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,5.5,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,4,0,,,,,,,,,
128060,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,5.6,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,1,0,,,,,,,,,
128061,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,6.1,England,New Zealand,JM Bairstow,DJ Malan,MJ Santner,0,1,1.0,,,,,,,,
128062,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,6.2,England,New Zealand,JM Bairstow,DJ Malan,MJ Santner,1,0,,,,,,,,,
128063,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,6.3,England,New Zealand,DJ Malan,JM Bairstow,MJ Santner,1,0,,,,,,,,,
128064,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,6.4,England,New Zealand,JM Bairstow,DJ Malan,MJ Santner,0,0,,,,,,,,,
128065,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,6.5,England,New Zealand,JM Bairstow,DJ Malan,MJ Santner,1,0,,,,,,,,,
128066,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,6.6,England,New Zealand,DJ Malan,JM Bairstow,MJ Santner,0,0,,,,,,,,,
128067,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,6.7,England,New Zealand,DJ Malan,JM Bairstow,MJ Santner,0,0,,,,,,,,,
128068,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,7.1,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,0,0,,,,,,,,,
128069,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,7.2,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,0,0,,,,,,,,,
128070,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,7.3,England,New Zealand,JM Bairstow,DJ Malan,MJ Henry,1,0,,,,,,,,,
128071,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,7.4,England,New Zealand,DJ Malan,JM Bairstow,MJ Henry,0,0,,,,,,caught,DJ Malan,,
128072,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,7.5,England,New Zealand,JE Root,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128073,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,7.6,England,New Zealand,JE Root,JM Bairstow,MJ Henry,1,0,,,,,,,,,
128074,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,8.1,England,New Zealand,JE Root,JM Bairstow,MJ Santner,1,0,,,,,,,,,
128075,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,8.2,England,New Zealand,JM Bairstow,JE Root,MJ Santner,0,0,,,,,,,,,
128076,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,8.3,England,New Zealand,JM Bairstow,JE Root,MJ Santner,0,0,,,,,,,,,
128077,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,8.4,England,New Zealand,JM Bairstow,JE Root,MJ Santner,1,0,,,,,,,,,
128078,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,8.5,England,New Zealand,JE Root,JM Bairstow,MJ Santner,1,0,,,,,,,,,
128079,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,8.6,England,New Zealand,JM Bairstow,JE Root,MJ Santner,2,0,,,,,,,,,
128080,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,9.1,England,New Zealand,JE Root,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128081,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,9.2,England,New Zealand,JE Root,JM Bairstow,MJ Henry,0,0,,,,,,,,,
128082,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,9.3,England,New Zealand,JE Root,JM Bairstow,MJ Henry,1,0,,,,,,,,,
128083,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,9.4,England,New Zealand,JM Bairstow,JE Root,MJ Henry,0,0,,,,,,,,,
128084,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,9.5,England,New Zealand,JM Bairstow,JE Root,MJ Henry,0,0,,,,,,,,,
128085,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,9.6,England,New Zealand,JM Bairstow,JE Root,MJ Henry,4,0,,,,,,,,,
128086,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,10.1,England,New Zealand,JE Root,JM Bairstow,MJ Santner,1,0,,,,,,,,,
128087,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,10.2,England,New Zealand,JM Bairstow,JE Root,MJ Santner,1,0,,,,,,,,,
128088,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,10.3,England,New Zealand,JE Root,JM Bairstow,MJ Santner,1,0,,,,,,,,,
128089,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,10.4,England,New Zealand,JM Bairstow,JE Root,MJ Santner,0,0,,,,,,,,,
128090,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,10.5,England,New Zealand,JM Bairstow,JE Root,MJ Santner,0,0,,,,,,,,,
128091,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,10.6,England,New Zealand,JM Bairstow,JE Root,MJ Santner,0,0,,,,,,,,,
128092,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,11.1,England,New Zealand,JE Root,JM Bairstow,TA Boult,0,0,,,,,,,,,
128093,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,11.2,England,New Zealand,JE Root,JM Bairstow,TA Boult,0,0,,,,,,,,,
128094,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,11.3,England,New Zealand,JE Root,JM Bairstow,TA Boult,6,0,,,,,,,,,
128095,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,11.4,England,New Zealand,JE Root,JM Bairstow,TA Boult,0,0,,,,,,,,,
128096,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,11.5,England,New Zealand,JE Root,JM Bairstow,TA Boult,0,0,,,,,,,,,
128097,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,11.6,England,New Zealand,JE Root,JM Bairstow,TA Boult,1,0,,,,,,,,,
128098,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,12.1,England,New Zealand,JE Root,JM Bairstow,MJ Santner,0,0,,,,,,,,,
128099,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,12.2,England,New Zealand,JE Root,JM Bairstow,MJ Santner,1,0,,,,,,,,,
128100,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,12.3,England,New Zealand,JM Bairstow,JE Root,MJ Santner,1,0,,,,,,,,,
128101,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,12.4,England,New Zealand,JE Root,JM Bairstow,MJ Santner,1,0,,,,,,,,,
128102,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,12.5,England,New Zealand,JM Bairstow,JE Root,MJ Santner,0,0,,,,,,caught,JM Bairstow,,
128103,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,12.6,England,New Zealand,HC Brook,JE Root,MJ Santner,0,0,,,,,,,,,
128104,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,13.1,England,New Zealand,JE Root,HC Brook,TA Boult,1,0,,,,,,,,,
128105,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,13.2,England,New Zealand,HC Brook,JE Root,TA Boult,4,0,,,,,,,,,
128106,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,13.3,England,New Zealand,HC Brook,JE Root,TA Boult,0,0,,,,,,,,,
128107,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,13.4,England,New Zealand,HC Brook,JE Root,TA Boult,0,0,,,,,,,,,
128108,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,13.5,England,New Zealand,HC Brook,JE Root,TA Boult,0,0,,,,,,,,,
128109,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,13.6,England,New Zealand,HC Brook,JE Root,TA Boult,0,0,,,,,,,,,
128110,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,14.1,England,New Zealand,JE Root,HC Brook,MJ Santner,1,0,,,,,,,,,
128111,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,14.2,England,New Zealand,HC Brook,JE Root,MJ Santner,1,0,,,,,,,,,
128112,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,14.3,England,New Zealand,JE Root,HC Brook,MJ Santner,0,0,,,,,,,,,
128113,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,14.4,England,New Zealand,JE Root,HC Brook,MJ Santner,0,0,,,,,,,,,
128114,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,14.5,England,New Zealand,JE Root,HC Brook,MJ Santner,1,0,,,,,,,,,
128115,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,14.6,England,New Zealand,HC Brook,JE Root,MJ Santner,1,0,,,,,,,,,
128116,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,15.1,England,New Zealand,HC Brook,JE Root,JDS Neesham,4,0,,,,,,,,,
128117,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,15.2,England,New Zealand,HC Brook,JE Root,JDS Neesham,1,0,,,,,,,,,
128118,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,15.3,England,New Zealand,JE Root,HC Brook,JDS Neesham,0,0,,,,,,,,,
128119,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,15.4,England,New Zealand,JE Root,HC Brook,JDS Neesham,0,0,,,,,,,,,
128120,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,15.5,England,New Zealand,JE Root,HC Brook,JDS Neesham,1,0,,,,,,,,,
128121,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,15.6,England,New Zealand,HC Brook,JE Root,JDS Neesham,0,0,,,,,,,,,
128122,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,16.1,England,New Zealand,JE Root,HC Brook,R Ravindra,1,0,,,,,,,,,
128123,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,16.2,England,New Zealand,HC Brook,JE Root,R Ravindra,0,0,,,,,,,,,
128124,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,16.3,England,New Zealand,HC Brook,JE Root,R Ravindra,4,0,,,,,,,,,
128125,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,16.4,England,New Zealand,HC Brook,JE Root,R Ravindra,4,0,,,,,,,,,
128126,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,16.5,England,New Zealand,HC Brook,JE Root,R Ravindra,6,0,,,,,,,,,
128127,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,16.6,England,New Zealand,HC Brook,JE Root,R Ravindra,0,0,,,,,,caught,HC Brook,,
128128,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,17.1,England,New Zealand,JE Root,MM Ali,JDS Neesham,1,0,,,,,,,,,
128129,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,17.2,England,New Zealand,MM Ali,JE Root,JDS Neesham,1,0,,,,,,,,,
128130,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,17.3,England,New Zealand,JE Root,MM Ali,JDS Neesham,4,0,,,,,,,,,
128131,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,17.4,England,New Zealand,JE Root,MM Ali,JDS Neesham,1,0,,,,,,,,,
128132,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,17.5,England,New Zealand,MM Ali,JE Root,JDS Neesham,0,0,,,,,,,,,
128133,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,17.6,England,New Zealand,MM Ali,JE Root,JDS Neesham,4,0,,,,,,,,,
128134,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,18.1,England,New Zealand,JE Root,MM Ali,R Ravindra,1,0,,,,,,,,,
128135,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,18.2,England,New Zealand,MM Ali,JE Root,R Ravindra,1,0,,,,,,,,,
128136,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,18.3,England,New Zealand,JE Root,MM Ali,R Ravindra,1,0,,,,,,,,,
128137,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,18.4,England,New Zealand,MM Ali,JE Root,R Ravindra,0,0,,,,,,,,,
128138,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,18.5,England,New Zealand,MM Ali,JE Root,R Ravindra,0,0,,,,,,,,,
128139,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,18.6,England,New Zealand,MM Ali,JE Root,R Ravindra,1,0,,,,,,,,,
128140,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,19.1,England,New Zealand,MM Ali,JE Root,JDS Neesham,1,0,,,,,,,,,
128141,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,19.2,England,New Zealand,JE Root,MM Ali,JDS Neesham,1,0,,,,,,,,,
128142,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,19.3,England,New Zealand,MM Ali,JE Root,JDS Neesham,0,0,,,,,,,,,
128143,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,19.4,England,New Zealand,MM Ali,JE Root,JDS Neesham,0,0,,,,,,,,,
128144,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,19.5,England,New Zealand,MM Ali,JE Root,JDS Neesham,0,0,,,,,,,,,
128145,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,19.6,England,New Zealand,MM Ali,JE Root,JDS Neesham,0,1,1.0,,,,,,,,
128146,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,19.7,England,New Zealand,MM Ali,JE Root,JDS Neesham,0,0,,,,,,,,,
128147,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,20.1,England,New Zealand,JE Root,MM Ali,R Ravindra,1,0,,,,,,,,,
128148,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,20.2,England,New Zealand,MM Ali,JE Root,R Ravindra,1,0,,,,,,,,,
128149,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,20.3,England,New Zealand,JE Root,MM Ali,R Ravindra,1,0,,,,,,,,,
128150,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,20.4,England,New Zealand,MM Ali,JE Root,R Ravindra,1,0,,,,,,,,,
128151,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,20.5,England,New Zealand,JE Root,MM Ali,R Ravindra,1,0,,,,,,,,,
128152,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,20.6,England,New Zealand,MM Ali,JE Root,R Ravindra,1,0,,,,,,,,,
128153,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,21.1,England,New Zealand,MM Ali,JE Root,GD Phillips,0,0,,,,,,,,,
128154,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,21.2,England,New Zealand,MM Ali,JE Root,GD Phillips,0,0,,,,,,bowled,MM Ali,,
128155,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,21.3,England,New Zealand,JC Buttler,JE Root,GD Phillips,1,0,,,,,,,,,
128156,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,21.4,England,New Zealand,JE Root,JC Buttler,GD Phillips,1,0,,,,,,,,,
128157,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,21.5,England,New Zealand,JC Buttler,JE Root,GD Phillips,0,0,,,,,,,,,
128158,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,21.6,England,New Zealand,JC Buttler,JE Root,GD Phillips,1,0,,,,,,,,,
128159,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,22.1,England,New Zealand,JC Buttler,JE Root,R Ravindra,1,0,,,,,,,,,
128160,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,22.2,England,New Zealand,JE Root,JC Buttler,R Ravindra,1,0,,,,,,,,,
128161,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,22.3,England,New Zealand,JC Buttler,JE Root,R Ravindra,0,0,,,,,,,,,
128162,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,22.4,England,New Zealand,JC Buttler,JE Root,R Ravindra,0,0,,,,,,,,,
128163,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,22.5,England,New Zealand,JC Buttler,JE Root,R Ravindra,1,0,,,,,,,,,
128164,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,22.6,England,New Zealand,JE Root,JC Buttler,R Ravindra,1,0,,,,,,,,,
128165,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,23.1,England,New Zealand,JE Root,JC Buttler,MJ Santner,1,0,,,,,,,,,
128166,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,23.2,England,New Zealand,JC Buttler,JE Root,MJ Santner,0,0,,,,,,,,,
128167,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,23.3,England,New Zealand,JC Buttler,JE Root,MJ Santner,1,0,,,,,,,,,
128168,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,23.4,England,New Zealand,JE Root,JC Buttler,MJ Santner,1,0,,,,,,,,,
128169,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,23.5,England,New Zealand,JC Buttler,JE Root,MJ Santner,0,0,,,,,,,,,
128170,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,23.6,England,New Zealand,JC Buttler,JE Root,MJ Santner,0,0,,,,,,,,,
128171,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,24.1,England,New Zealand,JE Root,JC Buttler,R Ravindra,1,0,,,,,,,,,
128172,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,24.2,England,New Zealand,JC Buttler,JE Root,R Ravindra,1,0,,,,,,,,,
128173,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,24.3,England,New Zealand,JE Root,JC Buttler,R Ravindra,4,0,,,,,,,,,
128174,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,24.4,England,New Zealand,JE Root,JC Buttler,R Ravindra,0,0,,,,,,,,,
128175,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,24.5,England,New Zealand,JE Root,JC Buttler,R Ravindra,1,0,,,,,,,,,
128176,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,24.6,England,New Zealand,JC Buttler,JE Root,R Ravindra,0,0,,,,,,,,,
128177,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,25.1,England,New Zealand,JE Root,JC Buttler,MJ Santner,0,0,,,,,,,,,
128178,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,25.2,England,New Zealand,JE Root,JC Buttler,MJ Santner,0,0,,,,,,,,,
128179,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,25.3,England,New Zealand,JE Root,JC Buttler,MJ Santner,1,0,,,,,,,,,
128180,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,25.4,England,New Zealand,JC Buttler,JE Root,MJ Santner,1,0,,,,,,,,,
128181,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,25.5,England,New Zealand,JE Root,JC Buttler,MJ Santner,1,0,,,,,,,,,
128182,1384392,2023/24,2023-10-05,"Narendra Modi Stadium, Ahmedabad",1,25.6,England,New Zealand,JC Buttler,JE Root,MJ Santner,1,0,,,,,,,,,
